Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
88,4.0,0.0,0.0,658.0,8.0,158.0,4023.0,0.1,128.88719999999984,0.0,0.0,1022.5154545307159,,,,,,,,,,,,,,,,,,,,,58.796736086896296,36.820867945990734,119.83686960060203,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,735.0,9.0,77.0,4100.0,0.1,50.56699999999996,0.0,0.0,1030.7136719226837,,,,,,,,,,,,,,,,,,,,,19.6534311517822,16.420637947460147,49.1519405304331,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,818.0,10.0,83.0,4183.0,0.1,60.76459999999993,0.0,0.0,1039.5930593013763,,,,,,,,,,,,,,,,,,,,,27.449622014949778,18.247253764896488,58.6034296285867,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,875.0,11.0,57.0,4240.0,0.1,44.48359999999996,0.0,0.0,1045.9058375358582,,,,,,,,,,,,,,,,,,,,,20.477405837598745,13.72000536434512,43.403150765637385,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,899.0,12.0,24.0,4264.0,0.1,13.285000000000002,0.0,0.0,1048.631624698639,,,,,,,,,,,,,,,,,,,,,5.261150093956959,4.748632901327698,13.18508939143852,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,929.0,13.0,30.0,4294.0,0.1,18.286000000000012,0.0,0.0,1051.9364910125732,,,,,,,,,,,,,,,,,,,,,7.321773543802182,6.4125395655786335,18.102533758669516,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,990.0,14.0,61.0,4355.0,0.1,42.886599999999966,0.0,0.0,1058.5002136230469,,,,,,,,,,,,,,,,,,,,,18.59925098893991,13.612756560209641,41.83567520440827,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1021.0,15.0,31.0,4386.0,0.1,20.404400000000013,0.0,0.0,1061.9049265384674,,,,,,,,,,,,,,,,,,,,,8.661766438338164,6.969012799800315,20.17621749919241,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1089.0,16.0,68.0,4454.0,0.1,51.30619999999997,0.0,0.0,1069.0487871170044,,,,,,,,,,,,,,,,,,,,,23.09776568344117,16.031849956471643,49.83517244324005,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1134.0,17.0,45.0,4499.0,0.1,32.0852,0.0,0.0,1074.0052778720856,,,,,,,,,,,,,,,,,,,,,13.903146943625247,10.425046592619879,31.522572008982824,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1266.0,18.0,132.0,4631.0,0.1,107.30519999999986,0.0,0.0,1087.709659576416,,,,,,,,,,,,,,,,,,,,,50.051137589678035,30.790036809011664,100.90014923648629,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1326.0,19.0,60.0,4691.0,0.1,46.30439999999997,0.0,0.0,1094.1188957691193,,,,,,,,,,,,,,,,,,,,,21.25055103878147,14.346706438607825,45.11956093999217,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1486.0,20.0,160.0,4851.0,0.1,128.5041999999998,0.0,0.0,1110.5547454357147,,,,,,,,,,,,,,,,,,,,,58.156670376625584,36.10651725488691,119.43788908001085,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,154.0,1.0,154.0,5005.0,0.1,129.10439999999986,0.0,0.0,1382.3474822044373,,,,,,,,,,,,,,,,,,,,,59.78572573462335,36.198673823730076,120.13755320572628,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,249.0,2.0,95.0,5100.0,0.1,59.71559999999992,0.0,0.0,1392.2609589099884,,,,,,,,,,,,,,,,,,,,,24.288933133226454,17.51912201438145,57.52314010942224,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,338.0,3.0,89.0,5189.0,0.1,63.06559999999993,0.0,0.0,1401.6510744094849,,,,,,,,,,,,,,,,,,,,,28.729397870905068,18.146994047651635,60.62988272505684,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,397.0,4.0,59.0,5248.0,0.1,46.104799999999976,0.0,0.0,1407.7419669628143,,,,,,,,,,,,,,,,,,,,,21.084503169729516,14.337200196522383,44.950670703722714,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,436.0,5.0,39.0,5287.0,0.1,27.88520000000001,0.0,0.0,1412.0573990345001,,,,,,,,,,,,,,,,,,,,,12.114625210871074,9.199131591270742,27.467637423986574,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,468.0,6.0,32.0,5319.0,0.1,22.484200000000012,0.0,0.0,1415.7728328704834,,,,,,,,,,,,,,,,,,,,,9.77066585053424,7.569113521871472,22.215948373581693,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,596.0,7.0,128.0,5447.0,0.1,101.78699999999985,0.0,0.0,1429.072364807129,,,,,,,,,,,,,,,,,,,,,45.50725862249815,30.00938912859629,96.15428330865424,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,684.0,8.0,88.0,5535.0,0.1,70.10519999999994,0.0,0.0,1438.4589829444885,,,,,,,,,,,,,,,,,,,,,32.563882264933284,20.959329857913986,67.37425950543725,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,742.0,9.0,58.0,5593.0,0.1,42.88639999999999,0.0,0.0,1444.6013095378876,,,,,,,,,,,,,,,,,,,,,19.247385576234844,13.556177066849285,41.85371721729577,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,816.0,10.0,74.0,5667.0,0.1,57.98499999999996,0.0,0.0,1452.7248837947845,,,,,,,,,,,,,,,,,,,,,26.32307187067604,17.92056568468581,56.14933520264005,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,869.0,11.0,53.0,5720.0,0.1,39.306399999999975,0.0,0.0,1458.691843509674,,,,,,,,,,,,,,,,,,,,,16.98070209302167,12.705994893522453,38.48335100773431,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,901.0,12.0,32.0,5752.0,0.1,21.484200000000012,0.0,0.0,1462.289880990982,,,,,,,,,,,,,,,,,,,,,9.392608659873822,7.277858408402252,21.226067431679972,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,933.0,13.0,32.0,5784.0,0.1,20.805200000000017,0.0,0.0,1465.993852853775,,,,,,,,,,,,,,,,,,,,,8.967781724981688,7.032561794274482,20.559329083638783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,1093.0,14.0,160.0,5944.0,0.1,131.5653999999999,0.0,0.0,1482.4044053554535,,,,,,,,,,,,,,,,,,,,,60.473981683876026,37.33928284961002,122.13370821329822,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,1151.0,15.0,58.0,6002.0,0.1,34.88759999999999,0.0,0.0,1488.5901544094086,,,,,,,,,,,,,,,,,,,,,15.074802359092429,10.280319879928198,34.08139016210669,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1238.0,16.0,87.0,6089.0,0.1,59.96719999999993,0.0,0.0,1497.798190355301,,,,,,,,,,,,,,,,,,,,,25.273018976794987,18.628947212577618,57.884157780421916,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1352.0,17.0,114.0,6203.0,0.1,87.19099999999992,0.0,0.0,1509.5320055484772,,,,,,,,,,,,,,,,,,,,,37.9312653470942,26.657780896011335,83.03281835432156,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1419.0,18.0,67.0,6270.0,0.1,51.084399999999945,0.0,0.0,1516.6995158195496,,,,,,,,,,,,,,,,,,,,,23.494661091161518,15.791913682516178,49.609426951367965,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1465.0,19.0,46.0,6316.0,0.1,20.954400000000028,0.0,0.0,1521.7187626361847,,,,,,,,,,,,,,,,,,,,,6.203758062119537,7.230343112778169,20.710427273261757,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,1634.0,20.0,169.0,6485.0,0.1,139.8051999999999,0.0,0.0,1539.2937829494476,,,,,,,,,,,,,,,,,,,,,63.93578877932367,39.04276379494422,129.25843931648797,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,125.0,1.0,125.0,6610.0,0.1,89.58539999999985,0.0,0.0,1832.6515221595764,,,,,,,,,,,,,,,,,,,,,37.148248577122395,28.014352688076084,85.1120078315149,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,216.0,2.0,91.0,6701.0,0.1,71.10599999999992,0.0,0.0,1842.4573955535889,,,,,,,,,,,,,,,,,,,,,32.5224689959258,21.431658072987908,68.28295294430644,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,329.0,3.0,113.0,6814.0,0.1,84.14439999999988,0.0,0.0,1854.0934495925903,,,,,,,,,,,,,,,,,,,,,38.83007836676545,23.904230046635394,79.91635393607376,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,398.0,4.0,69.0,6883.0,0.1,41.60419999999996,0.0,0.0,1861.8231542110443,,,,,,,,,,,,,,,,,,,,,17.419750933382737,12.029926171495449,40.483163028490544,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,619.0,5.0,221.0,7104.0,0.1,180.48520000000028,0.0,0.0,1884.7086324691772,,,,,,,,,,,,,,,,,,,,,81.61727952969349,48.707234538588445,162.77316478033367,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,652.0,6.0,33.0,7137.0,0.1,23.68440000000001,0.0,0.0,1888.3337001800537,,,,,,,,,,,,,,,,,,,,,10.584217126497245,7.970551824602667,23.381861175315056,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,767.0,7.0,115.0,7252.0,0.1,84.42859999999989,0.0,0.0,1900.419378042221,,,,,,,,,,,,,,,,,,,,,36.902983029528734,24.9513251068935,80.34536734091871,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,889.0,8.0,122.0,7374.0,0.1,82.03619999999988,0.0,0.0,1913.438717365265,,,,,,,,,,,,,,,,,,,,,39.43440659076336,21.81610698481889,77.37988478561334,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,947.0,9.0,58.0,7432.0,0.1,33.71,0.0,0.0,1919.6134107112885,,,,,,,,,,,,,,,,,,,,,15.384561536504433,9.72352879526022,32.88342940626588,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,1018.0,10.0,71.0,7503.0,0.1,55.08499999999995,0.0,0.0,1927.0241146087646,,,,,,,,,,,,,,,,,,,,,25.26611369882154,17.018445932848326,53.397848225987445,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,1047.0,11.0,29.0,7532.0,0.1,16.844800000000006,0.0,0.0,1930.420910358429,,,,,,,,,,,,,,,,,,,,,6.529985208863429,5.964663245686326,16.68879132279723,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,1078.0,12.0,31.0,7563.0,0.1,19.76460000000001,0.0,0.0,1934.1612994670868,,,,,,,,,,,,,,,,,,,,,8.348492493556867,6.824112765024401,19.544866921676174,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,1108.0,13.0,30.0,7593.0,0.1,20.48440000000001,0.0,0.0,1937.5052464008331,,,,,,,,,,,,,,,,,,,,,8.921791083874233,7.033706759811911,20.25724049122574,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,1183.0,14.0,75.0,7668.0,0.1,59.08339999999995,0.0,0.0,1945.3412327766418,,,,,,,,,,,,,,,,,,,,,27.884444743328363,17.735019922217926,57.106221981992356,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,1236.0,15.0,53.0,7721.0,0.1,38.88559999999998,0.0,0.0,1950.8986992835999,,,,,,,,,,,,,,,,,,,,,17.668594862219763,12.539273884746626,38.025176800727,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,1299.0,16.0,63.0,7784.0,0.1,46.56679999999995,0.0,0.0,1957.6341564655304,,,,,,,,,,,,,,,,,,,,,20.280517848259848,14.884776041936446,45.379841679076115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,1503.0,17.0,204.0,7988.0,0.1,170.28620000000015,0.0,0.0,1978.7509434223175,,,,,,,,,,,,,,,,,,,,,78.1477357415712,46.859702928514544,154.65321368287158,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,1853.0,18.0,350.0,8338.0,0.1,275.3732000000012,0.0,0.0,2015.4183349609375,,,,,,,,,,,,,,,,,,,,,120.32467761630322,66.72538184784587,233.726782672857,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,1933.0,19.0,80.0,8418.0,0.1,61.765199999999936,0.0,0.0,2023.8996500968933,,,,,,,,,,,,,,,,,,,,,27.96568149938588,18.8913877494229,59.64718019325544,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,2066.0,20.0,133.0,8551.0,0.1,106.20579999999983,0.0,0.0,2037.6481108665466,,,,,,,,,,,,,,,,,,,,,48.282878906987804,30.99358393226575,99.98404521174893,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,286.0,1.0,286.0,8837.0,0.1,242.88520000000076,0.0,0.0,2416.705071210861,,,,,,,,,,,,,,,,,,,,,109.16494330351489,63.111794449207885,212.08799010741947,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,434.0,2.0,148.0,8985.0,0.1,119.54359999999981,0.0,0.0,2432.295734167099,,,,,,,,,,,,,,,,,,,,,55.06420293314928,33.79651955424091,111.61722079025358,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,557.0,3.0,123.0,9108.0,0.1,99.48599999999989,0.0,0.0,2445.437709093094,,,,,,,,,,,,,,,,,,,,,46.09437824395434,28.85458922165534,94.00430608385527,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,647.0,4.0,90.0,9198.0,0.1,72.50539999999995,0.0,0.0,2454.810127735138,,,,,,,,,,,,,,,,,,,,,33.80803821484032,21.759048834566705,69.60181058001385,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,691.0,5.0,44.0,9242.0,0.1,31.88540000000002,0.0,0.0,2459.5186955928802,,,,,,,,,,,,,,,,,,,,,13.81248647466099,10.340284345811687,31.340299854524115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,898.0,6.0,207.0,9449.0,0.1,172.50520000000023,0.0,0.0,2481.3413004875183,,,,,,,,,,,,,,,,,,,,,78.85733306633789,47.13464907435598,156.4945646900836,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,1012.0,7.0,114.0,9563.0,0.1,93.90519999999988,0.0,0.0,2493.5867626667023,,,,,,,,,,,,,,,,,,,,,43.21034560914003,27.281179849973668,89.15744633578329,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,1100.0,8.0,88.0,9651.0,0.1,69.68439999999994,0.0,0.0,2502.8076677322388,,,,,,,,,,,,,,,,,,,,,32.28815857503942,20.82784749747849,66.97692892632026,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,1227.0,9.0,127.0,9778.0,0.1,103.30519999999986,0.0,0.0,2516.1498363018036,,,,,,,,,,,,,,,,,,,,,48.11315567396828,29.77637009031423,97.38951086161839,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,1251.0,10.0,24.0,9802.0,0.1,14.4844,0.0,0.0,2518.893128633499,,,,,,,,,,,,,,,,,,,,,6.131880708031119,5.128729399945725,14.36595240185857,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,1325.0,11.0,74.0,9876.0,0.1,54.88599999999993,0.0,0.0,2526.684737443924,,,,,,,,,,,,,,,,,,,,,24.3631131681013,16.782288159597705,53.18945534679874,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,1437.0,12.0,112.0,9988.0,0.1,90.10459999999988,0.0,0.0,2538.7794892787933,,,,,,,,,,,,,,,,,,,,,41.95792013505132,26.10062393793126,85.57638012875164,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,1480.0,13.0,43.0,10031.0,0.1,28.706000000000024,0.0,0.0,2543.5426795482635,,,,,,,,,,,,,,,,,,,,,12.128190540374487,9.481170672307643,28.240941448719887,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,1542.0,14.0,62.0,10093.0,0.1,45.00619999999997,0.0,0.0,2550.0631766319275,,,,,,,,,,,,,,,,,,,,,19.53317673356856,14.219445811065828,43.882864889432724,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,2024.0,15.0,482.0,10575.0,0.1,402.6682000000021,0.0,0.0,2600.362583875656,,,,,,,,,,,,,,,,,,,,,168.14620200387043,96.61965595191165,322.26594024869155,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,2362.0,16.0,338.0,10913.0,0.1,273.6288000000011,0.0,0.0,2636.149330854416,,,,,,,,,,,,,,,,,,,,,120.01779992431638,70.59460671583507,233.52960931460103,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,2653.0,17.0,291.0,11204.0,0.1,241.6246000000009,0.0,0.0,2665.5640630722046,,,,,,,,,,,,,,,,,,,,,107.8004845345503,62.898713769437414,210.67579992449487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,2923.0,18.0,270.0,11474.0,0.1,223.5262000000007,0.0,0.0,2693.552658557892,,,,,,,,,,,,,,,,,,,,,98.57814276959891,59.57068615684686,197.30451317404328,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,3148.0,19.0,225.0,11699.0,0.1,189.68540000000039,0.0,0.0,2716.4186413288116,,,,,,,,,,,,,,,,,,,,,85.9673703460409,50.74018384056981,170.68393886593378,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,3195.0,20.0,47.0,11746.0,0.1,31.70700000000003,0.0,0.0,2721.4241666793823,,,,,,,,,,,,,,,,,,,,,13.102881439903527,10.429403146649989,31.15344029948321,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,182.0,1.0,182.0,11928.0,0.1,145.38519999999997,0.0,0.0,3273.611159324646,,,,,,,,,,,,,,,,,,,,,65.07294298714207,40.279257109252384,133.80940938570225,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,351.0,2.0,169.0,12097.0,0.1,142.10399999999993,0.0,0.0,3291.3718662261963,,,,,,,,,,,,,,,,,,,,,65.63559015597338,39.41807333963878,131.2740019936259,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,483.0,3.0,132.0,12229.0,0.1,105.58479999999983,0.0,0.0,3305.2603194713593,,,,,,,,,,,,,,,,,,,,,48.55061988393465,30.317171885858286,99.37476833722673,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,1046.0,4.0,563.0,12792.0,0.1,471.38540000000296,0.0,0.0,3363.550065755844,,,,,,,,,,,,,,,,,,,,,196.41763082420647,105.97938949970462,361.5249622455002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,1088.0,5.0,42.0,12834.0,0.1,26.887800000000023,0.0,0.0,3368.2373192310333,,,,,,,,,,,,,,,,,,,,,10.678521960349377,9.074432502596379,26.492260105616452,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,1152.0,6.0,64.0,12898.0,0.1,47.88639999999996,0.0,0.0,3375.2798850536346,,,,,,,,,,,,,,,,,,,,,21.40801890035506,15.19523748066846,46.609459099116435,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,1267.0,7.0,115.0,13013.0,0.1,94.30439999999989,0.0,0.0,3388.089691400528,,,,,,,,,,,,,,,,,,,,,43.80253482072777,27.438675884603043,89.44591087144838,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,1390.0,8.0,123.0,13136.0,0.1,93.44859999999984,0.0,0.0,3400.86669754982,,,,,,,,,,,,,,,,,,,,,40.65299634359734,27.841813830684302,88.62544371171731,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,1622.0,9.0,232.0,13368.0,0.1,183.56580000000028,0.0,0.0,3424.741891860962,,,,,,,,,,,,,,,,,,,,,81.35477316270232,49.506881536416344,165.02137034557396,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1721.0,10.0,99.0,13467.0,0.1,78.58419999999991,0.0,0.0,3435.268928050995,,,,,,,,,,,,,,,,,,,,,36.59636395555285,23.317234285711113,75.11130747203687,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
